filename, language, JSON, JSON with Comments, Ini, Lua, XML, Papyrus, HLSL, comment, blank, total
_bin\soltest\data\textures\tile\mat\silver.json, JSON, 19, 0, 0, 0, 0, 0, 0, 0, 3, 22
_bin\soltest\data\textures\tile\mat\wood.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
_bin\soltest\data\textures\tile\road\asphalt.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
_bin\soltest\data\textures\tile\road\concrete.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
_bin\soltest\data\textures\tile\road\dirt.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
_bin\soltest\data\textures\tile\road\grass.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
_bin\soltest\data\textures\tile\road\road.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
_bin\soltest\data\textures\tile\tilt\brick.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
_bin\soltest\data\textures\tile\tilt\concrete.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
_bin\soltest\data\textures\tile\tilt\fen.json, JSON, 14, 0, 0, 0, 0, 0, 0, 0, 1, 15
_bin\soltest\data\textures\tile\tilt\roofm.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 0, 12
_bin\soltest\data\textures\tile\tilt\spring.json, JSON, 13, 0, 0, 0, 0, 0, 0, 0, 0, 13
_bin\soltest\data\textures\tile\wall\tile_01.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
_bin\soltest\data\textures\tile\wall\wood_01.json, JSON, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
_bin\soltest\data\textures\tile\wall\wpaper_01.json, JSON, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
_bin\soltest\data\textures\tile\wall\wpaper_02.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
Total, -, 11035, 47049, 3, 38661, 29, 5968, 6613, 11574, 11891, 132823
